path,area,kind,lines,bytes,classes,functions,hash,serialize,copy,validate,reflect,cache,filesystem,process,parse_error
dnd/spells/necromancy.py,dnd,source,2476,110858,22,76,0,0,0,17,1,0,0,0,
dnd/spells/reaction_spell_content.py,dnd,source,235,7050,3,2,0,0,0,0,0,0,0,0,
dnd/spells/spell_utils.py,dnd,source,78,3316,0,2,0,0,1,1,0,0,0,0,
dnd/spells/transmutation.py,dnd,source,2196,97400,25,65,0,0,0,6,0,0,0,0,
dnd/subjective_combat_log.py,dnd,source,913,29702,0,22,0,0,7,0,0,0,0,0,
dnd/tile_conditions.py,dnd,source,66,2033,3,2,0,0,0,0,0,0,0,0,
dnd/types/__init__.py,dnd,source,5,142,0,0,0,0,0,0,0,0,0,0,
dnd/types/abilities.py,dnd,source,46,873,0,0,0,0,0,0,0,0,0,0,
dnd/types/character_progression.py,dnd,source,190,6303,13,8,0,0,0,0,0,0,0,0,
dnd/types/character_receipts.py,dnd,source,221,9151,4,5,0,0,0,0,0,0,0,0,
dnd/types/materials.py,dnd,source,42,946,3,0,0,0,0,0,0,0,0,0,
dnd/types/senses.py,dnd,source,116,3651,6,20,0,0,0,0,0,0,0,0,
dnd/types/spatial_effects.py,dnd,source,103,2732,9,0,0,0,0,0,0,0,0,0,
dnd/types/world.py,dnd,source,47,964,4,0,0,0,0,0,0,0,0,0,
dnd/types/world_placement.py,dnd,source,103,3260,5,2,0,0,0,5,0,0,0,0,
dnd/world_authoring.py,dnd,source,813,28060,0,26,0,0,1,13,0,0,0,0,
game/__init__.py,game,source,2,66,0,0,0,0,0,0,0,0,0,0,
game/__main__.py,game,source,58,3104,0,1,0,0,0,0,0,0,0,0,
game/actor_facts.py,game,source,135,6941,2,3,0,0,1,1,0,0,0,0,
game/animation.py,game,source,939,50256,16,37,0,0,0,10,0,0,0,0,
game/animation_data.py,game,source,398,20671,5,8,0,27,0,5,0,0,3,0,
game/animation_draw.py,game,source,589,33669,1,23,0,0,0,7,0,0,0,0,
game/animation_preview.py,game,source,217,13046,0,3,0,2,0,0,0,0,1,0,
game/animation_types.py,game,source,777,24335,74,5,0,0,0,11,0,0,0,0,
game/app.py,game,source,1487,60655,2,20,0,0,0,0,0,29,0,0,
game/assets.py,game,source,237,8408,3,11,0,2,0,0,0,0,3,0,
game/attack.py,game,source,367,20386,4,10,0,0,0,3,0,0,0,0,
game/body_action.py,game,source,131,6957,1,3,0,0,0,1,0,0,0,0,
game/choreography.py,game,source,488,27676,7,5,0,0,0,2,0,0,0,0,
game/choreography_draw.py,game,source,68,3410,1,2,0,0,0,0,0,0,0,0,
game/combat.py,game,source,220,10739,2,4,0,0,0,0,0,0,0,0,
game/combat_demo.py,game,source,196,9655,0,2,0,0,0,0,0,0,0,0,
game/condition_animation.py,game,source,188,9341,3,4,0,0,0,0,0,0,0,0,
game/condition_draw.py,game,source,36,1443,0,1,0,0,0,0,0,0,0,0,
game/condition_types.py,game,source,183,5656,17,2,0,1,0,3,0,0,1,0,
game/controls.py,game,source,233,10907,3,10,0,0,0,0,0,0,0,0,
game/damage.py,game,source,105,5083,2,3,0,0,0,0,0,0,0,0,
game/encounter_play.py,game,source,358,19998,2,4,0,0,0,2,0,5,1,0,
game/event_record.py,game,source,102,5352,0,2,0,3,0,1,0,0,0,0,
game/feedback.py,game,source,153,8720,1,3,0,0,0,1,0,0,0,0,
game/forced_movement.py,game,source,197,10191,3,6,0,0,0,3,0,0,0,0,
game/motion.py,game,source,387,20831,4,4,0,0,0,5,0,0,0,0,
game/play.py,game,source,406,19441,3,3,0,0,0,2,0,3,0,0,
game/playback_frame.py,game,source,161,9545,1,1,0,0,0,3,0,0,0,0,
game/player_facts.py,game,source,389,11658,32,0,0,0,0,0,0,0,0,0,
game/player_projection.py,game,source,582,36661,1,30,0,2,1,0,0,0,0,0,
game/presentation.py,game,source,967,43193,9,23,0,2,28,4,0,0,0,0,
game/projection.py,game,source,377,12041,3,15,0,0,0,0,0,0,0,0,
game/replay.py,game,source,105,4832,3,3,0,2,0,0,0,0,0,0,
game/scene.py,game,source,104,5237,1,5,0,0,0,0,0,0,0,0,
game/session.py,game,source,171,7556,2,8,0,0,0,0,0,0,0,0,
game/visual_position.py,game,source,21,739,1,1,0,0,0,0,0,0,0,0,
game/water.py,game,source,335,11679,2,8,0,0,0,0,0,0,0,0,
sdk/typescript/src/client.ts,sdk,source,302,9137,,,0,0,0,0,0,0,0,0,
sdk/typescript/src/directoryClient.ts,sdk,source,1016,31785,,,0,0,0,0,0,0,0,0,
sdk/typescript/src/generated/contracts.generated.ts,sdk,generated,7233,814206,,,0,0,0,0,0,0,0,0,
sdk/typescript/src/index.ts,sdk,source,13,482,,,0,0,0,0,0,0,0,0,
sdk/typescript/src/objectiveDiagnostics.ts,sdk,source,506,18219,,,0,0,0,0,0,0,0,0,
sdk/typescript/src/objectiveSse.ts,sdk,source,317,11554,,,0,0,0,0,0,0,0,0,
sdk/typescript/src/reducer.ts,sdk,source,357,12823,,,0,0,0,0,0,0,0,0,
sdk/typescript/src/renderProjection.ts,sdk,source,991,32609,,,0,0,0,0,0,0,0,0,
sdk/typescript/src/replay.ts,sdk,source,324,14687,,,0,0,0,0,0,0,0,0,
sdk/typescript/src/sse.ts,sdk,source,147,4591,,,0,0,0,0,0,0,0,0,
sdk/typescript/src/subjectiveClient.ts,sdk,source,452,17634,,,0,0,0,0,0,0,0,0,
sdk/typescript/src/subjectiveJournal.ts,sdk,source,595,23248,,,0,0,0,0,0,0,0,0,
sdk/typescript/src/subjectiveSse.ts,sdk,source,1047,43772,,,0,0,0,0,0,0,0,0,
sdk/typescript/src/tests/characterDirectory.test.ts,sdk,test,838,26758,,,0,0,0,1,0,0,0,0,
sdk/typescript/src/tests/contentCatalog.test.ts,sdk,test,429,12984,,,0,0,0,1,0,0,0,0,
sdk/typescript/src/tests/fixtures.ts,sdk,test,283,8202,,,0,0,0,0,0,0,0,0,
sdk/typescript/src/tests/gameCreation.test.ts,sdk,test,309,9500,,,0,0,0,1,0,0,0,0,
sdk/typescript/src/tests/gameRouting.test.ts,sdk,test,641,21469,,,0,0,0,1,0,0,0,0,
sdk/typescript/src/tests/objectiveDiagnostics.test.ts,sdk,test,400,12554,,,0,0,0,1,0,0,0,0,
sdk/typescript/src/tests/renderProjection.test.ts,sdk,test,576,17616,,,0,0,0,1,0,0,0,0,
sdk/typescript/src/tests/replay.test.ts,sdk,test,292,10053,,,0,0,0,1,0,0,0,0,
sdk/typescript/src/tests/replication.test.ts,sdk,test,1358,46562,,,0,0,0,1,0,0,0,0,
sdk/typescript/src/tests/sse.test.ts,sdk,test,18,594,,,0,0,0,1,0,0,0,0,
sdk/typescript/src/validation.ts,sdk,source,316,10342,,,0,0,0,0,0,0,0,0,
server/__init__.py,server,source,0,0,0,0,0,0,0,0,0,0,0,0,
server/action_serialization.py,server,source,53,2056,0,1,0,0,0,0,2,0,0,0,
server/agent_event_stream.py,server,source,175,7479,1,16,0,0,1,1,2,0,0,0,
server/agent_protocol/__init__.py,server,source,1,81,0,0,0,0,0,0,0,0,0,0,
server/agent_protocol/objective_diagnostics.py,server,source,120,4697,5,2,0,0,0,5,0,0,0,0,
server/agent_protocol/observation_legacy.py,server,source,158,6296,0,3,0,0,0,0,0,0,0,0,
server/agent_protocol/telemetry.py,server,source,84,4687,7,0,0,0,0,0,0,0,0,0,
server/agent_runtime/__init__.py,server,source,1,80,0,0,0,0,0,0,0,0,0,0,
server/agent_runtime/movement_revalidation.py,server,source,105,3601,1,3,0,0,0,0,0,0,0,0,
server/agent_runtime/observation_journal.py,server,source,2046,80782,5,76,0,10,8,0,10,32,0,0,
server/ai_policy_composition.py,server,source,37,1237,0,2,0,0,0,0,0,0,0,0,
server/ai_takeover_manager.py,server,source,296,11271,4,18,0,0,0,0,0,0,0,0,
server/api_models.py,server,source,1772,77647,83,18,0,0,0,23,0,0,0,0,
server/canonical_json.py,server,source,59,2153,0,3,0,2,0,0,0,0,0,0,
server/character_build_preview.py,server,source,130,4456,1,4,0,2,0,0,0,2,0,3,
server/character_build_preview_worker.py,server,source,119,4289,1,2,0,2,0,0,0,0,0,0,
server/character_content_rebase.py,server,source,355,12808,2,11,0,0,2,3,1,0,0,0,
server/character_deployment.py,server,source,51,1925,0,1,0,0,0,0,0,0,0,0,
server/character_directory_contracts.py,server,source,836,30082,60,6,0,0,0,7,1,0,0,0,
server/character_directory_routes.py,server,source,701,24595,0,36,0,2,0,10,0,0,0,0,
server/character_directory_service.py,server,source,2245,85462,3,65,0,8,8,20,0,0,0,0,
server/character_equipment_mutation.py,server,source,192,6946,4,3,0,2,0,3,0,0,0,3,
server/character_equipment_mutation_worker.py,server,source,242,8510,0,6,0,2,0,1,0,0,0,0,
server/character_settlement.py,server,source,243,9091,1,4,0,0,0,2,0,0,0,0,
server/combat_log_projection.py,server,source,653,22950,1,18,0,0,5,0,0,6,0,0,
server/combat_log_source.py,server,source,112,4352,3,1,0,0,0,3,0,0,0,0,
server/content_catalog.py,server,source,545,20178,7,12,2,4,4,10,0,1,0,0,
server/content_http.py,server,source,70,1990,0,3,0,0,0,0,0,2,0,0,
server/directory_event_stream.py,server,source,195,7320,3,10,0,0,0,0,2,1,0,0,
server/event_contract.py,server,source,83,3174,1,4,2,3,0,0,0,0,1,0,
server/event_server.py,server,source,6845,253292,7,206,0,10,9,18,5,15,0,5,
server/event_stream.py,server,source,969,40333,9,43,0,2,1,0,2,0,0,1,
server/external_ai_protocol.py,server,source,320,11124,10,7,2,1,0,9,0,0,0,0,
server/game_artifact_store.py,server,source,226,8262,6,11,5,0,0,0,0,0,5,0,
server/game_creation_catalog.py,server,source,41,1210,0,1,0,0,0,0,0,0,0,0,
server/game_creation_composition.py,server,source,374,13677,2,9,3,5,1,0,0,0,0,0,
server/game_creation_preview.py,server,source,360,12117,2,19,0,9,0,1,0,4,0,14,
server/game_creation_preview_contracts.py,server,source,90,3153,3,3,0,0,0,4,0,0,0,0,
server/game_creation_preview_worker.py,server,source,153,5740,1,3,0,6,2,0,0,0,0,0,
server/game_directory/__init__.py,server,source,5,193,0,0,0,0,0,0,0,0,0,0,
server/game_directory/canonical.py,server,source,61,1748,0,4,3,0,0,0,0,0,0,0,
server/game_directory/contracts.py,server,source,1126,48100,74,11,0,0,0,12,0,0,0,0,
server/game_directory/database.py,server,source,204,7267,1,12,0,0,0,0,0,0,0,1,
server/game_directory/errors.py,server,source,37,1107,9,0,0,0,0,0,0,0,0,0,
server/game_directory/local_profiles.py,server,source,420,16139,3,15,0,0,0,0,0,0,3,0,
server/game_directory/migrations.py,server,source,2120,85729,1,4,0,0,0,0,0,0,0,0,
server/game_directory/repository.py,server,source,5635,228322,1,136,0,40,0,8,0,0,0,0,
server/game_gateway.py,server,source,2723,108824,2,83,0,9,0,7,0,11,0,0,
server/game_gateway_models.py,server,source,240,10831,19,0,0,0,0,0,0,0,0,0,
server/game_history.py,server,source,562,18899,2,21,0,2,0,0,0,0,1,0,
server/game_history_contracts.py,server,source,24,629,1,0,0,0,0,0,0,0,0,0,
server/game_runtime_identity.py,server,source,7,199,0,0,0,0,0,0,0,0,0,0,
server/game_summary_store.py,server,source,463,18432,4,16,2,3,8,0,1,0,0,1,
server/hosted_worker.py,server,source,598,24531,8,24,0,2,3,0,0,0,3,3,
server/local_game_lifecycle.py,server,source,604,23330,4,17,0,1,0,6,0,0,0,0,
server/mapeditor_support.py,server,source,1066,39350,0,43,0,7,1,6,0,0,5,0,
server/objective_replay.py,server,source,210,9143,3,3,2,3,0,3,0,0,0,0,
server/objective_state.py,server,source,213,6728,0,8,0,1,0,0,1,1,0,0,
server/objective_timeline.py,server,source,417,15356,2,11,0,2,3,1,1,0,0,0,
server/player_replay.py,server,source,369,16541,5,6,2,1,1,7,0,0,0,0,
server/player_replay_capture.py,server,source,582,23267,6,24,0,2,1,1,0,1,0,1,
server/player_replication/__init__.py,server,source,1,83,0,0,0,0,0,0,0,0,0,0,
server/player_replication/combat_log_projection.py,server,source,55,2433,1,1,0,0,1,0,0,0,0,0,
server/player_replication/journal.py,server,source,966,39455,19,52,0,6,1,0,0,0,0,1,
server/player_replication/mapper.py,server,source,2798,101551,25,54,0,1,0,1,0,0,0,0,
server/player_replication/presentation.py,server,source,173,6332,3,4,0,0,0,0,0,0,0,0,
server/player_replication/runtime.py,server,source,842,35018,7,40,0,0,1,1,0,0,0,1,
server/player_replication/world_projection.py,server,source,643,24463,5,21,0,5,1,0,9,0,0,0,
server/player_replication_contract.py,server,source,2114,88865,84,37,2,1,0,69,0,0,0,0,
server/registered_ai_controller.py,server,source,508,18947,3,17,0,0,0,2,0,0,0,0,
server/registered_ai_provider.py,server,source,924,34075,16,44,0,1,0,1,0,0,0,0,
server/replicated_world.py,server,source,51,1923,1,1,0,0,0,3,0,0,0,0,
server/replication_perspective.py,server,source,101,3414,3,5,0,0,0,0,0,0,0,0,
server/request_timing.py,server,source,72,2410,1,3,0,0,0,0,0,0,0,0,
server/runtime_authority.py,server,source,407,18088,6,13,2,0,0,1,0,3,0,0,
server/runtime_performance.py,server,source,36,1115,0,1,0,0,0,0,0,0,0,0,
server/session.py,server,source,525,19939,5,32,0,0,0,1,0,0,0,0,
server/spell_catalog.py,server,source,114,3954,0,2,0,0,0,0,0,2,0,0,
server/subjective_authority.py,server,source,139,5606,2,1,0,0,0,0,0,0,1,0,
server/subjective_parity_diagnostics.py,server,source,785,28543,1,20,4,13,0,0,5,0,0,0,
server/terminal_evidence.py,server,source,300,10775,1,6,0,2,0,6,0,0,2,0,
server/timeline_contracts.py,server,source,495,20777,12,13,3,4,0,13,0,0,1,0,
server/worker_player_replay.py,server,source,62,2301,2,1,0,0,0,0,0,0,0,0,
server/worker_proxy.py,server,source,314,10296,1,7,0,2,0,2,0,5,0,0,
server/worker_replay.py,server,source,87,3907,1,1,0,0,0,0,0,0,0,0,
server/worker_terminal_spool.py,server,source,686,24848,9,20,5,2,0,4,1,0,3,0,
server/world_contracts.py,server,source,606,23463,22,5,0,0,0,11,1,0,0,0,
server/world_projection.py,server,source,668,25412,0,16,0,8,1,7,7,0,0,0,
services/__init__.py,services,source,2,74,0,0,0,0,0,0,0,0,0,0,
services/ai_policy_server/__init__.py,services,source,28,768,0,0,0,0,0,0,0,0,0,0,
services/ai_policy_server/__main__.py,services,source,67,1782,0,1,0,0,0,0,0,1,0,0,
services/ai_policy_server/app.py,services,source,128,4100,0,7,0,0,0,0,0,0,0,0,
services/ai_policy_server/composition.py,services,source,80,2616,1,3,0,0,0,0,0,0,0,0,
services/ai_policy_server/external_ai_registry.py,services,source,609,22815,15,21,2,2,0,1,0,7,0,1,
services/ai_policy_server/policies.py,services,source,114,3370,2,6,0,0,0,0,0,0,0,0,
setup.py,setup.py,source,6,103,0,0,0,0,0,0,0,0,0,0,
tests/__init__.py,tests,test,1,26,0,0,0,0,0,0,0,0,0,0,
tests/ai/__init__.py,tests,test,2,41,0,0,0,0,0,0,0,0,0,0,
tests/ai/live_socket_provider_app.py,tests,test,204,7148,3,9,2,1,0,0,2,0,0,1,
tests/ai/support.py,tests,test,121,4148,2,2,0,0,0,0,0,0,0,0,
tests/ai/test_basic_policy.py,tests,test,690,21562,0,14,0,0,2,18,0,0,0,0,
tests/ai/test_custom_tactical_policy.py,tests,test,300,9575,0,8,0,0,0,15,0,0,0,0,
tests/ai/test_external_ai_protocol.py,tests,test,205,6914,0,7,0,5,1,21,0,0,0,0,
tests/ai/test_external_ai_service.py,tests,test,445,14532,2,11,0,18,1,29,0,1,0,3,
tests/ai/test_finite_horizon_gameplay.py,tests,test,46,1568,0,1,0,0,0,4,0,0,0,0,
tests/ai/test_instrumentation.py,tests,test,167,5096,2,7,0,0,0,17,0,0,0,0,
tests/ai/test_live_ai_matchups.py,tests,test,962,32238,2,23,0,1,0,47,0,0,1,11,
tests/ai/test_policy_registry.py,tests,test,198,6121,2,9,0,0,0,13,0,0,0,0,
tests/ai/test_policy_specification.py,tests,test,64,2151,0,4,0,2,0,2,0,0,0,0,
tests/ai/test_registered_ai_controller.py,tests,test,213,7810,0,10,0,0,1,18,0,0,0,0,
tests/ai/test_registered_ai_provider.py,tests,test,803,29839,1,30,0,21,1,43,0,0,0,0,
tests/architecture/test_action_discovery_requirements.py,tests,test,137,5266,0,6,0,0,0,6,13,0,3,0,
tests/architecture/test_ai_import_direction.py,tests,test,561,20568,0,22,0,0,0,16,53,0,19,2,
tests/architecture/test_content_recovery_cr0_evidence.py,tests,test,1397,51983,0,53,4,7,0,93,92,5,11,3,
tests/architecture/test_content_recovery_cr45_direct_characters.py,tests,test,792,31481,0,18,0,2,0,72,73,0,22,2,
tests/architecture/test_content_recovery_cri_direct_items.py,tests,test,694,30567,0,11,3,0,0,60,0,0,2,2,
tests/architecture/test_dependency_boundaries.py,tests,test,1524,58504,6,65,0,4,0,57,118,7,4,5,
tests/architecture/test_source_model_hygiene.py,tests,test,774,28811,0,19,0,0,0,19,49,0,3,0,
tests/architecture/test_spell_catalog_composition.py,tests,test,54,1684,0,2,0,0,0,4,6,0,2,2,
tests/conftest.py,tests,test,14,496,0,1,0,0,0,0,0,0,0,0,
tests/content_identity.py,tests,test,15,393,0,1,0,0,0,0,0,0,0,0,
tests/engine/__init__.py,tests,test,1,61,0,0,0,0,0,0,0,0,0,0,
tests/engine/support.py,tests,test,385,11136,0,22,0,0,0,0,0,0,0,0,
tests/engine/test_action_cost_atomicity.py,tests,test,156,6164,0,7,0,0,1,14,2,0,0,0,
tests/engine/test_action_discovery.py,tests,test,706,26793,0,19,0,0,4,143,0,0,0,0,
tests/engine/test_block_context.py,tests,test,630,24806,5,24,0,0,1,125,0,0,0,0,
tests/engine/test_cold_presentation_facts.py,tests,test,325,11453,0,8,0,1,0,35,0,0,0,0,
tests/engine/test_combat_actions.py,tests,test,1620,65187,0,45,0,0,0,332,1,0,0,0,
tests/engine/test_condition_lifecycle.py,tests,test,1034,39956,9,37,0,0,0,155,1,0,0,0,
tests/engine/test_condition_transform_ownership.py,tests,test,510,20240,0,18,0,0,0,130,0,0,0,0,
tests/engine/test_content_recovery_behavior_semantics.py,tests,test,569,19720,0,11,0,0,0,93,2,0,0,0,
tests/engine/test_content_recovery_item_semantics.py,tests,test,219,8616,0,6,0,0,0,41,1,0,0,0,
tests/engine/test_dice_event_semantics.py,tests,test,1800,60798,0,48,0,0,11,158,0,1,0,0,
tests/engine/test_direct_item_runtime.py,tests,test,506,19074,1,20,0,0,0,84,0,0,0,0,
tests/engine/test_dretch_content.py,tests,test,100,5281,0,4,0,0,0,17,0,0,0,0,
tests/engine/test_effect_origin.py,tests,test,124,4093,0,5,0,0,0,14,0,0,0,0,
tests/engine/test_encounter_apis.py,tests,test,2171,86026,2,50,0,6,0,506,0,3,0,0,
tests/engine/test_entity_composition.py,tests,test,779,32731,0,22,0,0,0,233,0,0,0,0,
tests/engine/test_equipment_domain_ownership.py,tests,test,531,21259,0,20,0,0,0,93,9,0,2,0,
tests/engine/test_equipment_replication_facts.py,tests,test,245,9791,0,7,0,0,0,71,0,0,0,0,
tests/engine/test_equipment_state_facts.py,tests,test,127,5669,0,8,0,2,0,19,0,0,0,0,
tests/engine/test_event_lifecycle.py,tests,test,663,25028,1,31,0,0,0,97,0,0,0,0,
tests/engine/test_grid_pathfinding.py,tests,test,967,37173,2,29,0,1,0,223,1,0,0,0,
tests/engine/test_items_inventory_equipment.py,tests,test,826,33650,0,28,0,0,0,250,0,0,0,0,
tests/engine/test_life_state_ownership.py,tests,test,199,7850,0,7,0,0,0,43,0,0,0,0,
tests/engine/test_manual_05_events_before_handlers.py,tests,test,221,6922,0,11,0,0,0,14,0,0,0,0,
tests/engine/test_manual_06_dice_and_roll_result_events.py,tests,test,322,10291,0,8,0,0,4,28,0,0,0,0,
tests/engine/test_manual_07_entity_composition.py,tests,test,172,6741,0,6,0,0,0,41,0,0,0,0,
tests/engine/test_manual_08_blocks_ownership_context_cleanup.py,tests,test,269,10578,4,10,0,0,1,56,0,0,0,0,
tests/engine/test_manual_09_conditions.py,tests,test,309,12015,5,13,0,0,0,44,0,0,0,0,
tests/engine/test_manual_10_standard_conditions.py,tests,test,316,14213,0,9,0,0,0,79,0,0,0,0,
tests/engine/test_manual_11_grid_tiles_terrain_movement.py,tests,test,293,11134,0,10,0,0,0,46,0,0,0,0,
tests/engine/test_manual_14_core_combat_flow.py,tests,test,307,11711,0,10,0,0,0,59,0,0,0,0,
tests/engine/test_manual_20_encounters_turns_controllers_apis.py,tests,test,607,22813,2,21,0,0,0,103,0,2,0,0,
tests/engine/test_manual_21_arena_game_sessions_client_state.py,tests,test,634,22612,0,16,0,0,0,125,0,0,0,0,
tests/engine/test_modifiable_value_semantics.py,tests,test,732,26210,0,24,0,0,0,72,0,0,0,0,
tests/engine/test_monster_presets.py,tests,test,645,28500,0,22,0,0,0,215,0,0,0,0,
tests/engine/test_monster_sneak_attack.py,tests,test,90,3693,0,1,0,0,0,14,0,0,0,0,
tests/engine/test_objective_state.py,tests,test,202,7335,0,5,0,1,0,40,0,0,0,0,
tests/engine/test_runtime_identity_registries.py,tests,test,596,20777,2,19,0,0,0,101,2,0,0,0,
tests/engine/test_runtime_reset.py,tests,test,118,4479,0,4,0,0,0,27,0,0,0,0,
tests/engine/test_senses_light_stealth.py,tests,test,1943,73284,2,48,0,4,0,329,4,0,0,0,
tests/engine/test_sensory_initial_replay.py,tests,test,98,4617,0,4,0,1,1,22,0,1,0,0,
tests/engine/test_spatial_conditions.py,tests,test,1445,51984,3,34,0,0,0,224,0,0,0,0,
tests/engine/test_spell_families.py,tests,test,3935,162017,5,66,0,0,0,899,0,0,0,0,
tests/engine/test_spellcasting.py,tests,test,1006,41807,4,27,0,0,0,200,2,0,0,0,
tests/engine/test_standard_conditions.py,tests,test,804,34031,0,21,0,0,0,220,3,0,0,0,
tests/engine/test_subjective_combat_log_replay.py,tests,test,972,33144,0,23,0,6,9,94,4,0,0,0,
tests/engine/test_traversal_connectors.py,tests,test,251,8525,0,9,0,1,0,51,0,0,0,0,
tests/engine/test_true_seeing_potion.py,tests,test,104,6255,0,5,0,0,0,24,0,0,0,0,
tests/engine/test_world_entity_initialization.py,tests,test,1182,43424,0,21,0,0,6,141,6,0,0,0,
tests/engine/test_world_geometry_contract.py,tests,test,704,23280,2,21,0,7,0,119,1,0,0,0,
tests/engine/test_world_modification.py,tests,test,2155,74069,1,70,0,2,8,317,0,0,0,0,
tests/game/concealment_scenarios.py,tests,test,207,11049,0,5,0,0,0,18,0,0,0,0,
tests/game/creature_scenarios.py,tests,test,130,6800,0,2,0,0,0,4,0,0,0,0,
tests/game/discovery_scenarios.py,tests,test,126,6903,0,1,0,0,0,15,0,0,0,0,
tests/game/equipment_scenarios.py,tests,test,143,8026,0,3,0,0,0,19,0,0,0,0,
tests/game/forced_movement_scenarios.py,tests,test,192,11058,0,4,0,0,0,19,0,0,0,0,
tests/game/movement_scenarios.py,tests,test,174,9834,0,2,0,0,0,22,0,0,0,0,
tests/game/player_helpers.py,tests,test,31,1463,0,4,0,0,0,2,0,0,0,0,
tests/game/scenarios.py,tests,test,507,26169,0,13,0,0,0,52,0,0,0,0,
tests/game/test_actor_appearance.py,tests,test,95,4024,0,6,0,0,1,7,0,0,0,0,
tests/game/test_actor_discovery_history.py,tests,test,114,5777,0,3,0,2,0,36,0,0,0,0,
tests/game/test_animation.py,tests,test,463,25749,0,24,0,19,0,88,0,0,6,0,
tests/game/test_animation_draw.py,tests,test,243,12195,0,13,0,8,0,17,0,0,1,0,
tests/game/test_animation_review.py,tests,test,270,16048,0,9,0,18,0,99,1,0,24,3,
tests/game/test_animation_review_server.py,tests,test,46,1858,0,3,0,0,0,7,0,0,0,1,
tests/game/test_animation_rig_data.py,tests,test,187,8764,0,8,3,8,0,28,0,0,11,3,
tests/game/test_animation_rigs.py,tests,test,179,9580,0,11,0,8,0,38,0,0,0,0,
tests/game/test_animation_space.py,tests,test,332,16777,0,13,0,4,0,45,0,0,0,0,
tests/game/test_animation_volley.py,tests,test,182,10117,0,8,0,2,0,32,0,0,0,0,
tests/game/test_app_smoke.py,tests,test,489,16952,0,9,0,0,6,68,0,12,0,3,
tests/game/test_assets.py,tests,test,292,11818,0,11,0,4,0,33,4,26,2,0,
tests/game/test_attack_animation.py,tests,test,300,17434,0,7,0,0,0,93,0,0,0,0,
tests/game/test_authored_projectiles.py,tests,test,105,5870,0,6,0,4,0,16,0,0,1,0,
tests/game/test_body_action_playback.py,tests,test,181,9493,0,12,0,2,0,38,0,0,0,0,
tests/game/test_body_lift.py,tests,test,163,8754,0,7,0,0,0,22,0,0,0,0,
tests/game/test_boundary_rendering.py,tests,test,623,19732,0,17,0,0,13,42,0,30,0,0,
tests/game/test_capture_event_headers.py,tests,test,33,1827,0,1,0,1,0,6,0,0,0,0,
tests/game/test_choreography_recovery.py,tests,test,132,7001,0,2,0,6,0,31,0,0,0,0,
tests/game/test_codexfx_source_data.py,tests,test,74,3868,0,2,3,5,0,25,0,0,9,0,
tests/game/test_combat_history.py,tests,test,356,18532,1,6,0,0,0,104,0,0,0,0,
tests/game/test_combat_map_draw.py,tests,test,222,11037,1,7,0,0,0,17,0,5,0,0,
tests/game/test_combat_miss.py,tests,test,82,4247,0,1,0,0,0,27,0,0,0,0,
tests/game/test_combat_play.py,tests,test,113,5894,0,4,0,0,0,43,0,0,0,0,
tests/game/test_condition_animation.py,tests,test,159,9405,0,11,0,4,0,45,0,0,2,0,
tests/game/test_condition_draw.py,tests,test,62,3195,0,2,0,0,0,7,0,0,0,0,
tests/game/test_condition_lifecycle_history.py,tests,test,128,7689,0,3,0,0,0,47,0,0,0,0,
tests/game/test_condition_lifecycle_playback.py,tests,test,161,9433,0,4,0,2,0,30,0,0,2,0,
tests/game/test_consumable_replay.py,tests,test,88,4861,0,2,0,1,0,13,0,0,0,0,
tests/game/test_controls.py,tests,test,168,9289,0,7,0,0,0,27,2,0,0,0,
tests/game/test_creature_sequences.py,tests,test,56,3224,0,1,0,0,0,12,0,0,1,0,
tests/game/test_damage_animation.py,tests,test,144,7800,0,4,0,0,1,43,0,0,0,0,
tests/game/test_elevation_rendering.py,tests,test,227,11281,0,8,0,0,8,36,0,14,0,0,
tests/game/test_encounter_completion.py,tests,test,110,6243,0,3,0,0,0,21,0,0,0,0,
tests/game/test_encounter_layouts.py,tests,test,93,4528,0,3,0,0,0,15,0,0,0,0,
tests/game/test_encounter_play.py,tests,test,58,2584,0,2,0,0,0,12,0,0,0,0,
tests/game/test_equipment_animation.py,tests,test,129,6345,0,9,0,0,1,22,0,0,0,0,
tests/game/test_equipment_history.py,tests,test,200,10898,0,2,0,0,0,52,0,0,0,0,
tests/game/test_equipment_play.py,tests,test,75,3888,0,1,0,0,0,26,0,0,0,0,
tests/game/test_equipment_sequence.py,tests,test,249,15081,0,6,0,2,0,52,0,0,0,0,
tests/game/test_feedback.py,tests,test,141,7631,0,5,0,0,1,41,0,0,0,0,
tests/game/test_feedback_layout.py,tests,test,84,4314,0,2,0,0,0,9,0,0,0,0,
tests/game/test_forced_movement_data.py,tests,test,54,3086,0,3,0,9,0,15,0,0,6,0,
tests/game/test_forced_movement_history.py,tests,test,98,5295,0,1,0,0,0,39,0,0,0,0,
tests/game/test_forced_movement_playback.py,tests,test,276,14830,1,13,0,0,0,59,0,3,0,0,
tests/game/test_gameplay_history.py,tests,test,391,21128,0,7,0,0,0,76,0,0,0,0,
tests/game/test_healing_history.py,tests,test,55,3216,0,1,0,0,0,29,0,0,0,0,
tests/game/test_healing_playback.py,tests,test,150,8299,0,4,0,9,1,35,0,0,2,0,
tests/game/test_jump_terrain_occlusion.py,tests,test,165,8336,1,3,0,0,0,11,0,4,0,0,
